Symbol,Name,Sector,Industry,Country,Currency,Exchange,Website,Current Price,Market Cap,Enterprise Value,PE Ratio,Forward PE,PEG Ratio,Price to Book,Price to Sales,Book Value per Share,Revenue per Share,Revenue Growth (YoY),Earnings Growth (YoY),EBITDA Margins,Gross Margins,Operating Margins,Profit Margins,Dividend Rate,Dividend Yield,Payout Ratio,Five-Year Avg. Dividend Yield,Ex-Dividend Date,Free Cash Flow,Operating Cash Flow,Total Cash,Cash per Share,Total Debt,Net Debt,Debt to Equity,Current Ratio,Quick Ratio,Beta,52-Week High,52-Week Low,Average Volume,Regular Market Volume,Current Price Change (%),1-Year Return,Insider Ownership,Institutional Ownership,Short Ratio,Target High Price,Target Low Price,Target Mean Price,Recommendation Mean,Number of Analyst Opinions,Return on Assets,Return on Equity,Enterprise to EBITDA,Trailing EPS,Forward EPS,Total Revenue
AFGB,N/A,N/A,N/A,N/A,USD,NYQ,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,25.27,22.775,7558,19978,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
AFGC,"American Financial Group, Inc.",N/A,N/A,N/A,USD,NYQ,N/A,N/A,22124396,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,23.42,19.68,6871,5893,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
AFGD,"American Financial Group, Inc.",N/A,N/A,N/A,USD,NYQ,N/A,25.075,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,25.61,21.42,8790,10224,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
AFGE,"American Financial Group, Inc.",N/A,N/A,N/A,USD,NYQ,N/A,19.74,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,21.78,17.65,21596,3893,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
AFIF,Anfield Universal Fixed Income ETF,N/A,N/A,N/A,USD,BTS,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,9.28,8.9,26450,27233,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
AFJK,"Aimei Health Technology Co., Ltd",Financial Services,Shell Companies,United States,USD,NGM,N/A,10.6,95675600,95891768,N/A,N/A,N/A,N/A,N/A,-0.066,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,-423212,157505,0.017,N/A,N/A,N/A,1.837,1.416,N/A,10.65,10.15,17133,248,N/A,0.04734254,0.22790001,0.76462,0.22,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
AFJKU,"Aimei Health Technology Co., Ltd",Financial Services,Shell Companies,United States,USD,NGM,N/A,10.75,N/A,96871992,N/A,N/A,N/A,N/A,N/A,-0.066,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,-423212,157505,0.017,N/A,N/A,N/A,1.837,1.416,N/A,12.69,10.14,4292,20,N/A,0.059113264,0.05533,0.18455,1.14,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
AFK,VanEck Africa Index ETF,N/A,N/A,N/A,USD,PCX,N/A,N/A,N/A,N/A,9.526088,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,17.25,12.84,12335,16295,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
AFJKR,"Aimei Health Technology Co., Ltd",N/A,N/A,United States,USD,NGM,N/A,0.2298,N/A,N/A,N/A,N/A,N/A,N/A,N/A,-0.066,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,-423212,157505,0.017,N/A,N/A,N/A,1.837,1.416,N/A,0.2298,0.2298,N/A,130,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
AFL,Aflac Incorporated,Financial Services,Insurance - Life,United States,USD,NYQ,https://www.aflac.com,109.68,60930310144,64216354816,16.419163,15.296922,N/A,2.4591377,3.5215762,44.601,30.368,-0.404,N/A,0.27622998,0.45196998,0.04815,0.22015,2.0,0.018099999,0.28530002,2.36,1732060800,2892499968,2956000000,9164000256,16.496,12449999872,N/A,50.141,1.492,1.349,0.958,115.5,75.08,2226592,1637767,N/A,0.34132326,0.10141,0.61192,4.41,124.0,90.0,103.83333,3.0,12,0.0235,0.16038,13.436,6.68,7.17,17301999616
AFLG,First Trust Active Factor Large Cap ETF,N/A,N/A,N/A,USD,PCX,N/A,N/A,N/A,N/A,22.152039,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,35.62,26.042,22375,367624,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
AFMC,First Trust Active Factor Mid Cap ETF,N/A,N/A,N/A,USD,PCX,N/A,N/A,N/A,N/A,15.172792,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,34.44,24.365,7037,5656,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
AFRI,Forafric Global PLC,Consumer Defensive,Farm Products,Gibraltar,USD,NCM,https://forafric.com,10.12,272017504,458819168,N/A,N/A,N/A,11.933962,0.8904709,0.848,11.365,0.186,N/A,0.02015,0.100159995,0.015700001,-0.041500002,N/A,N/A,N/A,N/A,N/A,29342124,33326000,24021000,0.894,198767008,N/A,680.569,0.479,0.331,0.403,12.0,9.63,9292,7488,N/A,-0.09938973,0.81596,0.017029999,41.93,N/A,N/A,N/A,N/A,N/A,0.0023,-0.33731997,74.532,-0.47,N/A,305476000
AFMD,Affimed N.V.,Healthcare,Biotechnology,Germany,USD,NGM,https://www.affimed.com,3.65,57234920,37302808,N/A,-1.3865148,N/A,1.9934462,7.704256,1.831,0.493,-0.9,N/A,N/A,1.0,-74.0619,N/A,N/A,N/A,N/A,N/A,N/A,-52466876,-84022000,34447000,2.197,14515000,N/A,50.55,2.71,2.409,2.098,8.95,2.918,85709,163069,N/A,-0.07407409,0.06007,0.36598998,12.46,55.12,9.006,27.94871,N/A,7,-0.49308,-1.24077,-0.524,-5.46,-2.61,7429000
AFRIW,Forafric Global PLC,Consumer Defensive,Farm Products,Gibraltar,USD,NCM,https://forafric.com,1.16,N/A,N/A,N/A,N/A,N/A,1.3679245,N/A,0.848,11.365,0.186,N/A,0.02015,0.100159995,0.015700001,-0.041500002,N/A,N/A,N/A,N/A,N/A,29342124,33326000,24021000,0.894,198767008,N/A,680.569,0.479,0.331,0.403,1.21,1.16,N/A,1902,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0.0023,-0.33731997,N/A,-0.023,N/A,305476000
AFRM,"Affirm Holdings, Inc.",Technology,Software - Infrastructure,United States,USD,NMS,https://www.affirm.com,53.21,16710919168,22441666560,N/A,-239.14607,N/A,5.8919277,6.6183662,9.031,8.055,0.407,N/A,-0.115559995,0.42266998,-0.19024,-0.17672001,N/A,N/A,N/A,N/A,N/A,118980128,548102976,1894797056,6.033,7119907840,N/A,251.092,15.203,12.914,3.477,59.27,22.25,11290422,7827940,N/A,1.2113755,0.048520003,0.76862,2.14,68.0,20.0,48.86882,2.36842,17,-0.035940003,-0.16519,-76.915,-1.41,0.47,2524931072
AAB.to,Aberdeen International Inc.,Financial Services,Asset Management,Canada,CAD,TOR,https://www.aberdeen.green,0.04,5795079,-6379488,N/A,N/A,N/A,0.6060606,-0.6513696,0.066,-0.061,N/A,N/A,N/A,N/A,4.36314,N/A,N/A,N/A,N/A,N/A,1347926400,-5182363,23457,12215726,0.084,41146,N/A,0.429,3.934,3.78,1.824,0.09,0.02,299901,1238000,N/A,0.33333337,0.14747,N/A,0.36,N/A,N/A,N/A,N/A,N/A,-0.36035,-0.74033,N/A,-0.08,N/A,-8896760
AAUC.to,Allied Gold Corporation,Basic Materials,Gold,Canada,CAD,TOR,https://alliedgold.com,3.13,1029419456,1118574976,N/A,5.231227,N/A,3.7893465,1.3925941,0.826,2.941,0.069,N/A,0.21711001,0.325,0.18199,-0.13515,N/A,N/A,N/A,N/A,N/A,45523376,46978000,95368000,0.29,129323000,N/A,44.97,0.567,0.264,N/A,4.5,2.69,863291,664572,N/A,-0.25485438,0.29646,0.24174,0.43,6.51,4.223,5.37171,1.5,7,0.06442,-0.3006,6.97,-0.43,0.84,739209984
AAV.to,Advantage Energy Ltd.,Energy,Oil & Gas E&P,Canada,CAD,TOR,https://www.advantageog.com,9.05,1511096576,2285627904,33.518517,6.7663555,N/A,0.93356717,3.0912201,9.694,2.996,-0.092,N/A,0.63708,0.56814,0.07507,0.093310006,N/A,N/A,N/A,16.81,1235520000,-472568000,250231008,12209000,0.073,762489984,N/A,47.137,0.752,0.382,1.445,11.73,8.02,429169,627358,N/A,-0.073695004,0.01594,0.40397,7.35,20.0,11.0,13.13636,1.90909,11,0.02932,0.0279,7.339,0.27,1.28,488835008
ABX.to,Barrick Gold Corporation,Basic Materials,Gold,Canada,CAD,TOR,https://www.barrick.com,23.72,41463746560,50697588736,18.53125,12.659781,N/A,1.7398957,3.3611987,13.633,7.032,0.177,0.315,0.43936002,0.34387,0.30879,0.13189,0.55,0.0235,0.4348,2.15,1732838400,950374976,4096000000,4224999936,2.417,4725000192,N/A,14.363,2.65,1.621,0.48,29.5,18.65,3658011,3428027,N/A,0.10069609,0.00602,0.62131,3.61,27.39,20.042,23.61955,1.81818,11,0.04147,0.07734,9.354,1.28,2.09,12336000000
AC.to,Air Canada,Industrials,Airlines,Canada,CAD,TOR,https://www.aircanada.com,24.57,8808172544,12659945472,3.6891892,8.3073,N/A,2.8486955,0.39989886,8.625,61.525,-0.038,0.743,0.12494001,0.31168,0.17031999,0.11568,N/A,N/A,N/A,N/A,N/A,1864625024,4238000128,8380000256,23.376,12368000000,N/A,400.0,0.922,0.859,2.407,24.99,14.47,2890825,4433326,N/A,0.37339294,0.00145,0.14864,3.41,34.0,17.2,25.905,1.77778,18,0.03311,1.39923,4.6,6.66,3.07,22026000384
