Symbol,Name,Sector,Industry,Country,Currency,Exchange,Website,Current Price,Market Cap,Enterprise Value,PE Ratio,Forward PE,PEG Ratio,Price to Book,Price to Sales,Book Value per Share,Revenue per Share,Revenue Growth (YoY),Earnings Growth (YoY),EBITDA Margins,Gross Margins,Operating Margins,Profit Margins,Dividend Rate,Dividend Yield,Payout Ratio,Five-Year Avg. Dividend Yield,Ex-Dividend Date,Free Cash Flow,Operating Cash Flow,Total Cash,Cash per Share,Total Debt,Net Debt,Debt to Equity,Current Ratio,Quick Ratio,Beta,52-Week High,52-Week Low,Average Volume,Regular Market Volume,Current Price Change (%),1-Year Return,Insider Ownership,Institutional Ownership,Short Ratio,Target High Price,Target Low Price,Target Mean Price,Recommendation Mean,Number of Analyst Opinions,Return on Assets,Return on Equity,Enterprise to EBITDA,Trailing EPS,Forward EPS,Total Revenue
TURB,"Turbo Energy, S.A.",Technology,Solar,Spain,USD,NCM,https://www.turbo-e.com,1.5,16525650,85477256,N/A,N/A,N/A,3.144654,1.257586,0.477,1.277,-0.647,N/A,-0.19578,0.083500005,-0.36238998,-0.15325,N/A,N/A,N/A,N/A,N/A,542683,182845,2667131,0.048,7845964,N/A,149.244,1.336,0.66,N/A,4.15,0.855,296996,6342,N/A,-0.14219922,0.91223,0.0041,0.05,N/A,N/A,N/A,N/A,N/A,-0.10842,-0.43905997,-33.224,-0.4,N/A,13140771
TURN,180 Degree Capital Corp.,Financial Services,Asset Management,United States,USD,NGM,https://www.180degreecapital.com,3.32,33200332,N/A,N/A,N/A,N/A,0.73712254,256.77573,4.504,0.013,1.509,N/A,N/A,1.0,-15.3553295,N/A,N/A,N/A,N/A,N/A,971222400,-1790102,-376397,N/A,N/A,17979,N/A,0.04,1.353,N/A,0.846,4.47,3.12,15228,43434,N/A,-0.13421053,0.12651,0.1885,0.11,N/A,N/A,N/A,N/A,N/A,-0.04413,-0.32014,N/A,-1.72,N/A,129297
TUSK,"Mammoth Energy Services, Inc.",Industrials,Conglomerates,United States,USD,NMS,https://www.mammothenergy.com,3.23,155451504,221823408,N/A,-15.380953,N/A,0.578542,0.8290128,5.583,3.905,-0.384,N/A,-0.55426,0.10312,-0.32095,-1.05487,N/A,N/A,N/A,N/A,1557360000,116551248,45736000,4165000,0.087,70537000,N/A,26.253,2.25,0.876,1.696,4.945,2.5,107380,79482,N/A,-0.25576037,0.0446,0.77372,2.92,N/A,N/A,N/A,N/A,N/A,-0.14555,-0.53879,-2.134,-4.12,-0.21,187514000
TVGN,Tevogen Bio Holdings Inc.,Healthcare,Biotechnology,United States,USD,NGM,https://tevogen.com,1.64,287083648,235760816,4.6857142,N/A,N/A,N/A,N/A,-3.815,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,10545424,-8922799,1135390,0.007,2016481,N/A,N/A,0.231,0.122,-1.029,21.09,0.256,16249598,4148763,N/A,-0.8707916,0.93394,0.03821,0.09,4.2,4.2,4.2,N/A,1,-5.93006,N/A,-5.576,0.35,N/A,N/A
TVGNW,Tevogen Bio Holdings Inc.,Healthcare,Biotechnology,United States,USD,NCM,https://tevogen.com,0.055,N/A,N/A,N/A,N/A,N/A,N/A,N/A,-3.815,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,10545424,-8922799,1135390,0.007,2016481,N/A,N/A,0.231,0.122,-1.029,0.063,0.0422,N/A,49399,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,-5.93006,N/A,N/A,N/A,N/A,N/A
TVTX,"Travere Therapeutics, Inc.",Healthcare,Biotechnology,United States,USD,NGM,https://www.travere.com,18.26,1589246464,1518966656,N/A,-80.3485,N/A,N/A,7.8115993,-0.391,2.634,0.696,N/A,-1.17346,-0.10560001,-0.89074,-1.7275,N/A,N/A,N/A,N/A,N/A,-214687872,-272228000,277439008,3.555,402433984,N/A,N/A,1.709,1.606,0.7,20.33,5.12,1925642,895164,N/A,2.032258,0.0065200003,0.98589,3.92,42.0,15.0,26.9375,1.5,16,-0.26143998,-2.79937,-6.363,-4.52,-1.22,203447008
TW,Tradeweb Markets Inc.,Financial Services,Capital Markets,United States,USD,NMS,https://www.tradeweb.com,135.07,29477138432,28233814016,64.93751,40.64774,N/A,5.050668,18.08104,26.743,7.663,0.365,0.152,N/A,0.94397,0.38946,0.27517,0.4,0.003,0.1875,0.45,1733097600,N/A,860476992,1173734016,5.506,30014000,N/A,0.477,3.132,3.015,1.009,137.44,86.06,790858,992063,N/A,0.41568792,0.00114,1.02175,1.34,158.0,100.0,142.0,2.0,15,0.07424,0.08493,N/A,2.08,3.32,1630279040
TWFG,"TWFG, Inc.",Financial Services,Insurance Brokers,United States,USD,NMS,https://www.twfg.com,33.41,494865568,493118336,N/A,52.27255,N/A,0.679742,2.6423695,49.151,290.091,0.174,-0.062,0.19466999,0.89142996,0.14598,0.1408,N/A,N/A,N/A,N/A,N/A,N/A,30599000,25755000,1.739,50670000,N/A,75.053,1.836,1.407,N/A,36.5,21.31,124090,136516,N/A,0.4847796,0.05503,0.50317,3.77,38.0,28.0,33.0425,2.0,8,N/A,N/A,13.526,-1.0,0.64,187280992
TWG,Top Wealth Group Holding Limited,Consumer Defensive,Food Distribution,Hong Kong,USD,NCM,https://www.imperialcristalcaviar.com,0.2767,15495199,8964053,3.45875,N/A,N/A,1.5120218,0.9145332,0.183,0.628,1.07,-0.865,0.19352,0.31796,0.12275,0.1439,N/A,N/A,N/A,N/A,N/A,-1310219,-863616,134350,0.005,978403,N/A,19.755,2.975,2.548,N/A,13.5,0.17,9278858,1287677,N/A,-0.83815026,0.69517,0.0028400002,0.04,N/A,N/A,N/A,N/A,N/A,0.35307997,0.65325,2.734,0.08,N/A,16943288
TWIN,"Twin Disc, Incorporated",Industrials,Specialty Industrial Machinery,United States,USD,NMS,https://www.twindisc.com,11.17,157545040,193718112,16.42647,9.798245,N/A,1.0000895,0.51744026,11.169,22.15,0.147,N/A,0.07586,0.28247,-0.0057200002,0.03086,0.16,0.0145000005,0.2353,1.78,1731888000,-1395375,19570000,16818000,1.192,53914000,N/A,34.119,2.227,0.661,0.608,18.0,10.83,20480,26288,N/A,-0.26200002,0.21598,0.66302,9.54,N/A,N/A,N/A,N/A,N/A,0.0257,0.0641,8.387,0.68,1.14,304470016
TWKS,"Thoughtworks Holding, Inc.",Technology,Information Technology Services,United States,USD,NMS,https://www.thoughtworks.com,4.47,1451529600,1735135744,N/A,29.413698,N/A,1.9700307,1.4314281,2.269,3.148,-0.067,N/A,0.0028799998,0.29917,0.0636,-0.09453,N/A,N/A,N/A,N/A,N/A,34903752,-19423000,46956000,0.145,330563008,N/A,44.984,2.435,2.109,1.134,5.2,2.19,4111845,50615961,N/A,0.11471319,0.08349,0.86594003,4.95,6.0,4.4,4.66667,2.75,6,-0.01059,-0.12673001,594.225,-0.37,0.17,1014043008
TWST,Twist Bioscience Corporation,Healthcare,Diagnostics & Research,United States,USD,NMS,https://www.twistbioscience.com,41.66,2472787712,1958998016,N/A,-22.641304,N/A,4.9636602,8.3763685,8.393,5.119,0.278,N/A,-0.53069,0.40526,-0.54002,-0.7463,N/A,N/A,N/A,N/A,N/A,-25089376,-69478000,289417984,4.94,87180000,N/A,17.751,4.906,4.371,1.781,60.9,23.07,755084,804155,N/A,0.6786443,0.01943,1.1012,15.97,58.0,35.0,50.49,1.90909,10,-0.16392,-0.38359,-12.504,-3.6,-2.43,295209984
TXG,"10x Genomics, Inc.",Healthcare,Health Information Services,United States,USD,NMS,https://www.10xgenomics.com,13.29,1608807680,1300162304,N/A,-21.786884,N/A,2.2253852,2.5547051,5.972,5.261,-0.013,N/A,-0.21400999,0.66632,-0.27355,-0.28988,N/A,N/A,N/A,N/A,N/A,97398128,39170000,398159008,3.289,85876000,N/A,11.881,4.899,3.973,1.873,57.9,12.95,1877722,1606587,N/A,-0.69280446,0.02165,0.94389,3.26,30.0,14.0,20.28571,2.23529,14,-0.11372,-0.24870001,-9.647,-1.52,-1.22,629742976
TXMD,"TherapeuticsMD, Inc.",Healthcare,Drug Manufacturers - Specialty & Generic,United States,USD,NMS,https://www.therapeuticsmd.com,1.33,15338092,16067560,N/A,3.8000002,N/A,0.5661984,9.610333,2.349,0.14,N/A,N/A,-2.84774,1.0,-1.57038,-2.07769,N/A,N/A,N/A,N/A,N/A,-8381375,-7121000,5047000,0.438,5777000,N/A,21.322,2.034,1.401,N/A,2.99,1.15,16163,13204,N/A,-0.54882157,0.01706,0.44526002,2.23,N/A,N/A,N/A,N/A,N/A,-0.06651,-0.14387,-3.535,-0.35,0.35,1596000
TXN,Texas Instruments Incorporated,Technology,Semiconductors,United States,USD,NMS,https://www.ti.com,198.2,180801404928,186614218752,36.908752,32.65723,N/A,10.467941,11.507951,18.934,17.246,-0.084,-0.206,0.43899,0.58628,0.3734,0.31601998,5.44,0.0274,0.96650004,2.64,1730332800,-473624992,6243999744,8752000000,9.594,14574000128,N/A,84.399,4.306,3.048,0.98,220.39,151.27,5483993,8028795,N/A,0.29038346,0.0020299999,0.90713,4.27,298.0,140.0,208.29,N/A,28,0.10236,0.29293,27.057,5.37,5.88,15710999552
TXRH,"Texas Roadhouse, Inc.",Consumer Cyclical,Restaurants,United States,USD,NMS,https://www.texasroadhouse.com,192.56,12846467072,13559968768,33.08591,26.95854,N/A,9.819479,2.5190241,19.61,76.363,0.135,0.326,0.124,0.17794001,0.08081,0.07651,2.44,0.0126,0.4089,1.65,1733788800,209996880,690334016,189204992,2.836,831052032,N/A,62.804,0.49,0.385,0.992,203.32,110.88,703814,553081,N/A,0.7175206,0.00501,0.9571,2.52,242.0,158.21,195.22652,2.14286,23,0.106000006,0.32825002,21.443,5.82,7.15,5099779072
TYGO,"Tigo Energy, Inc.",Technology,Solar,United States,USD,NCM,https://www.tigoenergy.com,0.96,58313472,82635024,N/A,-1.882353,N/A,1.7422867,1.2680976,0.551,0.768,-0.168,N/A,-0.87885004,0.24535999,-0.73169,-1.10292,N/A,N/A,N/A,N/A,N/A,-13765250,-21250000,19504000,0.321,40181000,N/A,120.054,3.955,1.424,0.925,2.95,0.86,27874,36174,N/A,-0.6179775,0.51521,0.15189,3.6,4.5,1.1,3.025,1.75,4,-0.21436001,-0.92809,-2.045,-0.87,-0.47,45985000
TYRA,"Tyra Biosciences, Inc.",Healthcare,Biotechnology,United States,USD,NMS,https://tyra.bio,15.36,777262080,485263872,N/A,-7.9175253,N/A,2.241681,N/A,6.852,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,-37571876,-63716000,360129984,6.811,6318000,N/A,1.744,29.549,29.26,1.078,29.6,10.6,320207,97561,N/A,0.41949916,0.04776,0.98920995,3.68,33.0,29.0,31.0,1.33333,6,-0.20209,-0.28656,-4.872,-1.61,-2.02,N/A
TZOO,Travelzoo,Communication Services,Advertising Agencies,United States,USD,NMS,https://www.travelzoo.com,19.11,225582096,227670528,18.735294,17.0625,N/A,N/A,2.673629,-0.183,6.439,-0.024,0.635,0.22875,0.87667,0.20126,0.16670999,N/A,N/A,N/A,N/A,N/A,8453750,14640000,11429000,0.939,8849000,N/A,351.151,0.795,0.715,1.691,19.47,7.12,139885,83857,N/A,0.9702128,0.44891,0.29996002,1.38,35.0,17.0,23.25,1.25,4,0.21306999,2.9579902,11.796,1.02,1.26,84373000
UAL,"United Airlines Holdings, Inc.",Industrials,Airlines,United States,USD,NMS,https://www.united.com,94.4,31045894144,50316525568,11.25149,7.763931,N/A,2.7142818,0.5544504,34.779,170.467,0.025,-0.152,0.13364,0.33286,0.10699,0.04936,N/A,N/A,N/A,N/A,1199664000,-1218749952,6311000064,14163999744,43.068,33358999552,N/A,291.676,0.795,0.694,1.393,95.99,37.02,7669701,6117324,N/A,1.3830268,0.00471,0.83169997,1.71,150.0,36.0,93.95909,1.52174,22,0.041139998,0.27245,6.724,8.39,12.09,55993999360
UBCP,"United Bancorp, Inc.",Financial Services,Banks - Regional,United States,USD,NCM,https://www.unitedbancorp.com,12.6131,73015848,166432704,9.206642,8.298092,N/A,1.0831344,2.4980087,11.645,5.256,-0.052,-0.26,N/A,N/A,0.24097,0.27171,0.71,0.057600003,0.5073,4.56,1725926400,N/A,N/A,37777824,6.72,134954960,N/A,N/A,N/A,N/A,0.419,15.5,10.76,7274,13379,N/A,0.10196781,0.13447,0.09802,1.08,20.0,20.0,20.0,1.0,1,0.00969,0.13455,N/A,1.37,1.73,29229620
UBFO,United Security Bancshares,Financial Services,Banks - Regional,United States,USD,NMS,https://www.unitedsecuritybank.com,9.54,165259504,166003104,9.173078,N/A,N/A,1.2442938,3.1803916,7.667,3.026,0.02,N/A,N/A,N/A,0.43423,0.3404,0.48,0.0506,0.46150002,5.98,1728259200,N/A,21835000,47915000,2.766,48659000,N/A,N/A,N/A,N/A,0.56,9.69,7.02,22579,33383,N/A,0.18946052,0.21188,0.29302,0.79,N/A,N/A,N/A,N/A,N/A,0.013990001,0.14271,N/A,1.04,N/A,51962000
UBSI,"United Bankshares, Inc.",Financial Services,Banks - Regional,United States,USD,NMS,https://www.ubsi-inc.com,41.74,5644083200,4485104128,15.750943,14.811924,N/A,1.1334691,5.5834193,36.825,7.498,-0.004,-0.014,N/A,N/A,0.48706,0.35412997,1.48,0.0357,0.5585,4.23,1734048000,N/A,471750016,1910460032,14.162,810540992,N/A,N/A,N/A,N/A,1.006,43.77,30.68,504306,467537,N/A,0.24100721,0.020299999,0.72154,5.27,43.0,40.0,41.4,2.8,5,0.01212,0.07445,N/A,2.65,2.71,1010865024
UBX,"Unity Biotechnology, Inc.",Healthcare,Biotechnology,United States,USD,NMS,https://unitybiotechnology.com,1.16,19546464,15107910,N/A,-0.66586304,N/A,1.3825983,N/A,0.839,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,-10155250,-22535000,29037000,1.723,24430000,N/A,172.723,3.445,3.306,0.827,2.17,1.105,50852,51619,N/A,-0.44549763,0.0130900005,0.20546,7.7,8.0,6.0,7.0,N/A,2,-0.30344,-0.86950994,-0.552,-1.28,-1.74,N/A
UBXG,U-BX Technology Ltd.,Technology,Software - Infrastructure,China,USD,NCM,https://www.u-bx.com,0.3,8910000,4792185,N/A,N/A,N/A,0.5836576,0.17267407,0.514,2.044,-0.41,N/A,-0.01678,0.013459999,-0.028889999,-0.01451,N/A,N/A,N/A,N/A,N/A,-10589987,-1353154,4834350,0.163,716535,N/A,5.165,5.747,5.004,N/A,35.44,0.285,2274538,375042,N/A,-0.9268293,0.42836,0.00273,0.59,N/A,N/A,N/A,N/A,N/A,-0.0504,-0.10017,-5.536,-0.03,N/A,51600104
UCAR,U Power Limited,Consumer Cyclical,Auto & Truck Dealerships,China,USD,NCM,https://www.upincar.com,6.625,22380508,51789108,N/A,N/A,N/A,0.06747398,0.72060364,98.186,12.06,5.957,N/A,-1.18849,0.39156,-2.00121,-1.26847,N/A,N/A,N/A,N/A,N/A,-73900872,-91213000,41706000,13.163,38099000,N/A,11.009,2.187,1.004,N/A,211.0,4.205,17031,22156,N/A,-0.9689904,0.39066002,0.00035,2.31,N/A,N/A,N/A,N/A,N/A,-0.0629,-0.13859001,-1.403,-2.22,N/A,31058000
UCL,uCloudlink Group Inc.,Communication Services,Telecom Services,Hong Kong,USD,NGM,https://www.ucloudlink.com,1.25,46864500,453118336,7.352941,2.6041667,N/A,2.3900573,0.5444549,0.523,2.3,0.017,N/A,0.09192,0.51694,0.10074,0.050219998,N/A,N/A,N/A,N/A,N/A,2835375,8109000,33945000,0.09,6436000,N/A,32.783,1.336,1.112,4.398,2.56,0.97,17807,23154,N/A,-0.48656237,0.08181,0.17468001,0.29,10.0,9.0,9.5,N/A,2,0.08366,0.256,57.27,0.17,0.48,86076000
UCTT,"Ultra Clean Holdings, Inc.",Technology,Semiconductor Equipment & Materials,United States,USD,NMS,https://www.uct.com,37.2,1676235776,2031207040,531.4286,13.453888,N/A,1.9556304,0.8470115,19.022,44.273,0.242,N/A,0.07549,0.16952999,0.04774,0.00182,N/A,N/A,N/A,N/A,N/A,27450000,83200000,318200000,7.062,666800000,N/A,72.29,2.747,1.523,2.081,56.47,26.25,459193,249383,N/A,0.34847915,0.021,0.92582,2.09,70.0,44.0,57.75,N/A,4,0.02488,0.014199999,13.596,0.07,2.77,1979000064
UDMY,"Udemy, Inc.",Consumer Defensive,Education & Training Services,United States,USD,NMS,https://www.udemy.com,7.55,1101552512,756559680,N/A,20.386673,N/A,5.6427503,1.4192191,1.338,5.058,0.058,N/A,-0.110410005,0.61145,-0.09305,-0.12326,N/A,N/A,N/A,N/A,N/A,114444872,36193000,357108992,2.448,12113000,N/A,6.172,1.261,1.088,1.947,16.01,6.67,729301,754262,N/A,-0.48002756,0.03379,0.86287004,8.45,20.0,7.5,11.2525,N/A,12,-0.08559,-0.35297,-8.828,-0.61,0.37,776168000
UEIC,Universal Electronics Inc.,Technology,Consumer Electronics,United States,USD,NMS,https://www.uei.com,11.67,152035600,179556000,N/A,23.34,N/A,0.9426494,0.39797914,12.38,29.552,-0.047,N/A,0.04145,0.31012,0.00511,-0.06964,N/A,N/A,N/A,N/A,N/A,25699624,13453000,26287000,2.018,53417000,N/A,33.14,1.606,0.939,1.135,14.2,7.17,90587,71529,N/A,0.56208277,0.17627001,0.67827004,1.81,15.0,11.0,13.33333,1.0,3,-0.00437,-0.15524,11.341,-2.05,0.66,382019008
UFCS,"United Fire Group, Inc.",Financial Services,Insurance - Property & Casualty,United States,USD,NMS,https://www.ufginsurance.com,29.75,753927488,617715264,15.25641,13.522727,N/A,0.95936793,0.6243959,31.01,47.73,0.179,2.04,0.06482,0.05716,0.08501001,0.04151,0.64,0.0232,0.32819998,3.16,1732838400,156834496,206180000,197471008,7.792,117011000,N/A,14.89,0.428,0.311,0.376,29.77,18.04,118041,226934,N/A,0.31065655,0.18236,0.65630996,6.11,26.0,26.0,26.0,3.0,1,0.01275,0.07006,7.892,1.95,1.85,1207451008
UFPI,"UFP Industries, Inc.",Basic Materials,Lumber & Wood Production,United States,USD,NMS,https://www.ufpi.com,130.52,7925788160,7012512768,17.953234,17.800205,N/A,2.496748,1.1803706,52.276,113.817,-0.098,-0.219,0.10167,0.19113001,0.07271,0.06701,1.32,0.010299999,0.1774,0.99,1733097600,381406112,745748992,1229741952,20.251,406328992,N/A,12.7,4.313,3.184,1.392,139.54,107.49,268131,145232,N/A,0.16113019,0.020599999,0.84995,3.56,155.0,120.0,135.5,N/A,4,0.08161,0.14715,10.272,7.27,7.33,6714660864
UFPT,"UFP Technologies, Inc.",Healthcare,Medical Devices,United States,USD,NCM,https://www.ufpt.com,304.79,2339068160,2504606976,43.60372,33.1654,N/A,7.1064844,5.0645843,42.889,60.299,0.44,0.388,0.18852,0.28314,0.17727,0.11738,N/A,N/A,N/A,N/A,N/A,14355625,54870000,16356000,2.131,227940000,N/A,69.252,2.566,1.375,0.955,366.41,152.43,64433,52644,N/A,0.7290088,0.0542,0.94944,9.31,392.0,370.0,381.0,N/A,2,0.08914,0.18024999,28.767,6.99,8.58,461848000
UG,"United-Guardian, Inc.",Consumer Defensive,Household & Personal Products,United States,USD,NGM,https://www.u-g.com,9.75,44794620,46513380,12.828947,N/A,N/A,3.9330373,3.6389751,2.479,2.679,0.279,1.074,0.30537,0.50655997,0.32879,0.26368,0.6,0.048899997,0.493,5.85,1721692800,3156005,4260483,9858913,2.146,N/A,N/A,N/A,7.672,6.734,0.813,16.25,6.75,19665,15404,N/A,0.24487174,0.36386,0.23646,0.54,N/A,N/A,N/A,N/A,N/A,0.17766,0.28717,12.374,0.76,N/A,12309680
UGRO,"urban-gro, Inc.",Industrials,Farm & Heavy Construction Machinery,United States,USD,NCM,https://www.urban-gro.com,1.64,20202832,23227868,N/A,-6.8333335,N/A,1.0868125,0.28729826,1.509,6.067,-0.073,N/A,-0.17104,0.15025,-0.13278,-0.22295,N/A,N/A,N/A,N/A,N/A,-3216205,-6590517,692680,0.056,4456906,N/A,23.98,0.936,0.835,1.766,2.84,1.02,28700,40574,N/A,0.39823008,0.22432,0.25458,8.44,8.0,3.0,5.23333,N/A,3,-0.14239,-0.64195,-1.931,-1.36,-0.24,70320064
UHG,"United Homes Group, Inc.",Consumer Cyclical,Residential Construction,United States,USD,NGM,https://www.unitedhomesgroup.com,6.04,292390368,420366208,N/A,N/A,N/A,14.767726,0.655981,0.409,9.214,0.352,N/A,0.01986,0.13232,0.04398,-0.04577,N/A,N/A,N/A,N/A,N/A,N/A,N/A,25818156,0.533,144360960,N/A,729.489,2.288,0.285,0.605,9.48,5.09,36598,20150,N/A,-0.20875633,0.43473998,0.30752,9.22,N/A,N/A,N/A,N/A,N/A,0.019270001,-0.74846,47.486,-0.59,N/A,445729920
UK,Ucommune International Ltd,Real Estate,Real Estate Services,China,USD,NCM,https://www.ucommune.com,1.22,1755616,96097056,0.57276994,N/A,N/A,0.051336,0.0056884163,23.765,427.401,-0.56,N/A,-0.27434,0.34764,-0.26388,-0.05368,N/A,N/A,N/A,N/A,N/A,-4253375,-18619000,60382000,41.96,153444000,N/A,431.811,0.602,0.426,0.469,6.85,1.12,183053,9926,N/A,-0.71497583,0.02548,0.01158,0.08,N/A,N/A,N/A,N/A,N/A,-0.09652001,-0.80236,-1.135,2.13,N/A,308630016
UKOMW,Ucommune International Ltd,Real Estate,Real Estate Services,China,USD,NCM,https://www.ucommune.com,0.01,N/A,N/A,N/A,N/A,N/A,0.00042078688,N/A,23.765,427.401,-0.56,N/A,-0.27434,0.34764,-0.26388,-0.05368,N/A,N/A,N/A,N/A,N/A,-4253375,-18619000,60382000,41.96,153444000,N/A,431.811,0.602,0.426,0.469,0.01,0.01,N/A,2253,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,-0.09652001,-0.80236,N/A,N/A,N/A,308630016
ULBI,Ultralife Corporation,Industrials,Electrical Equipment & Parts,United States,USD,NGM,https://www.ultralifecorporation.com,7.32,121708912,124818360,13.555555,7.956522,N/A,0.9050445,0.7369509,8.088,10.02,-0.096,-0.806,0.098900005,0.26107,0.02132,0.05444,N/A,N/A,N/A,N/A,N/A,9154625,16022000,6774000,0.407,12058000,N/A,8.956,3.298,1.318,0.981,13.39,6.36,63536,65263,N/A,-0.046480715,0.03069,0.74057,2.95,14.0,14.0,14.0,1.0,1,0.04443,0.07041,7.642,0.54,0.9,165152000
ULCC,"Frontier Group Holdings, Inc.",Industrials,Airlines,United States,USD,NMS,https://www.flyfrontier.com,5.55,1250814592,4883786752,N/A,10.481192,N/A,2.2699387,0.34137952,2.445,16.392,0.059,N/A,-0.06305,0.062230002,-0.09733,-0.00164,N/A,N/A,N/A,N/A,N/A,-195500000,-223000000,576000000,2.556,4227000064,N/A,769.945,0.528,0.437,2.513,8.33,2.79,2445907,2363006,N/A,0.3539604,0.61169,0.52101004,6.39,10.0,4.0,6.73889,3.0,9,-0.03462,-0.01101,-21.142,-0.03,0.56,3664000000
ULH,"Universal Logistics Holdings, Inc.",Industrials,Trucking,United States,USD,NMS,https://www.universallogistics.com,49.14,1293256704,1866473472,9.86747,10.613391,N/A,2.049635,0.7299013,23.975,67.353,0.013,0.15,0.17518999,0.23778999,0.11375,0.07402,0.42,0.0088,0.084300004,1.61,1733097600,-72672128,101671000,23523000,0.894,632268992,N/A,100.204,1.364,1.281,0.846,53.29,23.31,40649,39450,N/A,0.8866956,0.74349,0.26892,3.07,42.0,42.0,42.0,N/A,1,0.097959995,0.22985001,6.013,4.98,4.63,1771824000
ULTA,"Ulta Beauty, Inc.",Consumer Cyclical,Specialty Retail,United States,USD,NMS,https://www.ulta.com,338.78,15961518080,17687638016,13.594703,14.918932,N/A,6.824188,1.4098829,49.644,234.543,0.009,-0.12,0.16143,0.42518002,0.12899,0.10684,N/A,N/A,N/A,N/A,1331856000,719191232,1406337024,413961984,8.786,1928999040,N/A,82.149,1.759,0.386,1.326,574.76,318.17,1174768,1293610,N/A,-0.17230904,0.00278,0.92780995,2.21,472.0,300.0,397.0046,2.3871,26,0.17914,0.54978,9.678,24.92,22.87,11321165824
ULY,Urgent.ly Inc.,Technology,Software - Application,United States,USD,NCM,https://www.geturgently.com,0.445,6007366,34999276,0.06468023,-0.5855263,N/A,0.6171983,0.036248565,0.721,17.653,-0.215,N/A,-0.16583,0.21747999,-0.23549,0.44781,N/A,N/A,N/A,N/A,N/A,-69734376,-76511000,28994000,2.16,55669000,N/A,N/A,0.689,0.651,N/A,4.77,0.4115,550658,157802,N/A,-0.8785983,0.083850004,0.29793,0.5,1.5,1.5,1.5,2.0,1,-0.32698002,N/A,-1.274,6.88,-0.76,165727008
UMBF,UMB Financial Corporation,Financial Services,Banks - Regional,United States,USD,NMS,https://www.umb.com,123.13,6008546816,7841391104,15.39125,13.332582,N/A,1.6994699,3.9437807,72.452,31.297,0.107,0.126,N/A,N/A,0.36655998,0.2574,1.6,0.013300001,0.19479999,1.83,1733788800,N/A,377136000,1574827008,32.272,3551132928,N/A,N/A,N/A,N/A,0.789,128.73,69.96,395246,212612,N/A,0.6856942,0.088199995,1.04577,8.95,156.0,120.0,133.25,1.75,8,0.00882,0.12367,N/A,8.0,9.23,1523549952
UNB,"Union Bankshares, Inc.",Financial Services,Banks - Regional,United States,USD,NGM,https://www.ublocal.com,31.035,140419408,339291648,15.997422,N/A,N/A,1.9597751,3.0272589,15.836,10.244,-0.097,-0.473,N/A,N/A,0.113199994,0.18991,1.44,0.046,0.74230003,5.2,1729814400,N/A,N/A,60706000,13.297,256960000,N/A,N/A,N/A,N/A,0.726,32.0,21.0,6193,2743,N/A,0.10902655,0.19951001,0.16579,0.94,N/A,N/A,N/A,N/A,N/A,0.00604,0.14495,N/A,1.94,N/A,46385000
UNCY,"Unicycive Therapeutics, Inc.",Healthcare,Biotechnology,United States,USD,NCM,https://unicycive.com,0.5278,54783532,47312584,N/A,-2.345778,N/A,N/A,Infinity,-0.11,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,-16685250,-21636000,41780000,0.443,634000,N/A,2.023,3.366,3.193,2.286,1.818,0.202,1642230,842730,N/A,-0.1586777,0.06734,0.3824,0.74,9.0,2.0,5.5,1.5,6,-0.53371,-1.21763,-1.64,-0.46,-0.2,N/A
UNIT,Uniti Group Inc.,Real Estate,REIT - Specialty,United States,USD,NMS,https://www.uniti.com,5.9,1440278528,7227633152,13.72093,14.75,N/A,N/A,1.2424035,-10.431,4.89,0.005,N/A,0.75763,0.84902,0.46980998,0.08845,0.6,0.106000006,1.0465,8.49,1718323200,-45028248,343633984,34308000,0.141,5879286784,N/A,N/A,1.34,1.217,1.329,6.71,2.57,2618400,1334404,N/A,0.040441155,0.024719998,0.87864995,6.04,9.0,3.5,5.41667,2.83333,6,0.06998,N/A,8.229,0.43,0.4,1159267968
UNTY,"Unity Bancorp, Inc.",Financial Services,Banks - Regional,United States,USD,NGM,https://www.unitybank.com,45.88,458157696,530945216,11.764103,10.061404,N/A,1.6107855,4.5445843,28.483,10.035,0.062,0.103,N/A,N/A,0.55728,0.39394,0.52,0.0116,0.1308,1.7,1725580800,N/A,49869000,194834000,19.511,277108000,N/A,N/A,N/A,N/A,1.003,48.08,25.33,25014,16900,N/A,0.68719494,0.29207,0.50255,0.87,44.0,40.0,42.33333,N/A,3,0.01528,0.14801,N/A,3.9,4.56,100814000
